timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537388377.781357,0.280779,0.304432,-2.456635,0.529542,1.182951,0.530632,0.264362,-0.299752,-0.916658,-0.104465,0.010354,0.104554,0.000000,0.000000,0.000000,,,,,,,
1537388377.791397,0.293149,0.311259,-2.451868,0.516867,1.453742,0.653464,0.275083,-0.306258,-0.911337,-0.091138,0.000029,0.096777,0.000000,0.000000,0.000000,,,,,,,
1537388377.801438,0.308254,0.318049,-2.445990,0.467909,1.756457,0.766360,0.288179,-0.312714,-0.905075,-0.098680,-0.003051,0.097626,0.000000,0.000000,0.000000,,,,,,,
1537388377.811478,0.323004,0.325211,-2.438496,0.461211,1.638846,0.934590,0.300778,-0.319509,-0.898580,-0.055173,-0.031397,0.059804,0.000000,0.000000,0.000000,,,,,,,
1537388377.821488,0.333884,0.333003,-2.429721,0.471056,1.286236,1.077123,0.309712,-0.326883,-0.892875,0.000515,-0.046042,-0.062432,0.000000,0.000000,0.000000,,,,,,,
1537388377.831527,0.343400,0.340974,-2.419351,0.398000,1.346656,1.207957,0.317307,-0.334406,-0.887405,0.046279,-0.073431,-0.094803,0.000000,0.000000,0.000000,,,,,,,
1537388377.841568,0.353406,0.348177,-2.407974,0.278415,1.338259,1.260801,0.325328,-0.341184,-0.881904,0.080709,-0.100329,-0.016778,0.000000,0.000000,0.000000,,,,,,,
1537388377.851609,0.361139,0.354224,-2.395814,0.132745,1.103279,1.277003,0.331403,-0.346862,-0.877415,0.073230,-0.101670,-0.039409,0.000000,0.000000,0.000000,,,,,,,
1537388377.861618,0.365812,0.358963,-2.383537,0.005507,0.820987,1.228296,0.334908,-0.351304,-0.874312,0.069740,-0.098769,-0.028642,0.000000,0.000000,0.000000,,,,,,,
1537388377.871659,0.369132,0.362233,-2.371441,-0.120939,0.722179,1.151074,0.337392,-0.354363,-0.872119,0.054301,-0.093559,0.008030,0.000000,0.000000,0.000000,,,,,,,
